2026-03-06 19:09:46,179 | INFO | scraper.comment_scroller | Clicking load more comments
2026-03-06 19:09:46,299 | WARNING | scraper.comment_scroller | Load more comments button not found
2026-03-06 19:09:46,299 | INFO | scraper.comment_scroller | Scroll iteration 2
2026-03-06 19:09:48,319 | INFO | scraper.comment_scroller | Scroll iteration 3
2026-03-06 19:09:50,343 | INFO | scraper.comment_scroller | Scroll iteration 4
2026-03-06 19:09:52,373 | INFO | scraper.comment_scroller | Scroll iteration 5
2026-03-06 19:09:54,403 | INFO | scraper.comment_scroller | Scroll iteration 6
2026-03-06 19:09:56,425 | INFO | scraper.comment_scroller | Scroll iteration 7
2026-03-06 19:09:58,449 | INFO | scraper.comment_scroller | Scroll iteration 8
2026-03-06 19:10:00,468 | INFO | scraper.comment_scroller | Scroll iteration 9
2026-03-06 19:10:02,492 | INFO | scraper.comment_scroller | Scroll iteration 10
2026-03-06 19:10:04,513 | INFO | scraper.comment_scroller | Finished scrolling comments
2026-03-06 19:10:04,513 | INFO | scraper.comment_extractor | Extracting comments from page
2026-03-06 19:10:04,547 | INFO | scraper.comment_extractor | Found containers using selector: article.comments-comment-entity
2026-03-06 19:10:04,549 | INFO | scraper.comment_extractor | Total comment containers: 23
2026-03-06 19:10:05,524 | INFO | scraper.comment_extractor | Extracted 23 comments
2026-03-06 19:10:15,537 | INFO | scraper.browser | Closing browser
2026-03-06 19:51:31,099 | INFO | scraper.browser | Starting Playwright
2026-03-06 19:51:32,189 | INFO | scraper.browser | Browser launched successfully
2026-03-06 19:51:32,189 | INFO | scraper.linkedin_login | Navigating to LinkedIn login page
2026-03-06 19:51:35,285 | INFO | scraper.linkedin_login | Entering credentials
2026-03-06 19:51:39,308 | INFO | scraper.linkedin_login | LinkedIn login successful
2026-03-06 19:51:42,322 | INFO | scraper.comment_scroller | Opening LinkedIn post: https://www.linkedin.com/posts/shaktesh-pandey-3a2936245_most-transformed-students-award-goes-to-activity-7434753641732939776-P5bp?utm_source=share&utm_medium=member_desktop&rcm=ACoAADzUGaoBsNWoHsC-PjTuvyq3zhztiMg0GB4
2026-03-06 19:51:50,123 | INFO | scraper.comment_scroller | Starting comment scrolling
2026-03-06 19:51:50,124 | INFO | scraper.comment_scroller | Scroll iteration 1
2026-03-06 19:51:52,174 | INFO | scraper.comment_scroller | Clicking load more comments
2026-03-06 19:51:54,255 | INFO | scraper.comment_scroller | Scroll iteration 2
2026-03-06 19:51:56,269 | INFO | scraper.comment_scroller | Scroll iteration 3
2026-03-06 19:51:58,288 | INFO | scraper.comment_scroller | Scroll iteration 4
2026-03-06 19:52:00,347 | INFO | scraper.comment_scroller | Scroll iteration 5
2026-03-06 19:52:02,379 | INFO | scraper.comment_scroller | Scroll iteration 6
2026-03-06 19:52:04,402 | INFO | scraper.comment_scroller | Scroll iteration 7
2026-03-06 19:52:06,424 | INFO | scraper.comment_scroller | Scroll iteration 8
2026-03-06 19:52:08,435 | INFO | scraper.comment_scroller | Scroll iteration 9
2026-03-06 19:52:10,448 | INFO | scraper.comment_scroller | Scroll iteration 10
2026-03-06 19:52:12,466 | INFO | scraper.comment_scroller | Finished scrolling comments
2026-03-06 19:52:12,467 | INFO | scraper.comment_extractor | Extracting comments from page
2026-03-06 19:52:12,501 | INFO | scraper.comment_extractor | Found containers using selector: article.comments-comment-entity
2026-03-06 19:52:12,501 | INFO | scraper.comment_extractor | Total comment containers: 23
2026-03-06 19:52:13,143 | INFO | scraper.comment_extractor | Extracted 23 comments
2026-03-06 19:52:23,146 | INFO | scraper.browser | Closing browser
2026-03-06 20:02:27,269 | INFO | scraper.browser | Starting Playwright
2026-03-06 20:02:28,778 | INFO | scraper.browser | Browser launched successfully
2026-03-06 20:02:28,779 | INFO | scraper.linkedin_login | Navigating to LinkedIn login page
2026-03-06 20:02:32,647 | INFO | scraper.linkedin_login | Entering credentials
2026-03-06 20:02:38,264 | INFO | scraper.linkedin_login | LinkedIn login successful
2026-03-06 20:02:41,280 | INFO | scraper.comment_scroller | Opening LinkedIn post: https://www.linkedin.com/posts/shaktesh-pandey-3a2936245_most-transformed-students-award-goes-to-activity-7434753641732939776-P5bp?utm_source=share&utm_medium=member_desktop&rcm=ACoAADzUGaoBsNWoHsC-PjTuvyq3zhztiMg0GB4
2026-03-06 20:02:57,200 | INFO | scraper.comment_scroller | Starting comment scrolling
2026-03-06 20:02:57,204 | INFO | scraper.comment_scroller | Scroll iteration 1
2026-03-06 20:02:59,285 | INFO | scraper.comment_scroller | Clicking load more comments
2026-03-06 20:02:59,482 | WARNING | scraper.comment_scroller | Load more comments button not found
2026-03-06 20:02:59,487 | INFO | scraper.comment_scroller | Scroll iteration 2
2026-03-06 20:03:01,544 | INFO | scraper.comment_scroller | Scroll iteration 3
2026-03-06 20:03:03,580 | INFO | scraper.comment_scroller | Scroll iteration 4
2026-03-06 20:03:05,617 | INFO | scraper.comment_scroller | Scroll iteration 5
2026-03-06 20:03:07,642 | INFO | scraper.comment_scroller | Scroll iteration 6
2026-03-06 20:03:09,686 | INFO | scraper.comment_scroller | Scroll iteration 7
